source_controller,annotation,cluster,namespace,ingress,valor,funcionalidade,apisix_plugin,apisix_config,suporte,observacoes,jira_card
nginx,nginx.ingress.kubernetes.io/proxy-body-size,staging-234557__cluster-staging,email,ipconfig,256m,Tamanho máximo do body da requisição,client-control,ApisixPluginConfig com plugin client-control: max_body_size (valor em bytes),Parcial - requer ajuste,Não há annotation equivalente no APISIX IC. Requer criação de ApisixPluginConfig por ingress. Valor precisa conversão: Nm → N*1048576 bytes; '0' = ilimitado.,
nginx,nginx.ingress.kubernetes.io/proxy-body-size,staging-234557__cluster-staging,email,rd-chat-api-internal,16m,Tamanho máximo do body da requisição,client-control,ApisixPluginConfig com plugin client-control: max_body_size (valor em bytes),Parcial - requer ajuste,Não há annotation equivalente no APISIX IC. Requer criação de ApisixPluginConfig por ingress. Valor precisa conversão: Nm → N*1048576 bytes; '0' = ilimitado.,
nginx,nginx.ingress.kubernetes.io/proxy-body-size,staging-234557__cluster-staging,email,rd-chat-api-tallos,16m,Tamanho máximo do body da requisição,client-control,ApisixPluginConfig com plugin client-control: max_body_size (valor em bytes),Parcial - requer ajuste,Não há annotation equivalente no APISIX IC. Requer criação de ApisixPluginConfig por ingress. Valor precisa conversão: Nm → N*1048576 bytes; '0' = ilimitado.,
nginx,nginx.ingress.kubernetes.io/proxy-body-size,staging-234557__cluster-staging,rdsm,rdsm-email-validator,125m,Tamanho máximo do body da requisição,client-control,ApisixPluginConfig com plugin client-control: max_body_size (valor em bytes),Parcial - requer ajuste,Não há annotation equivalente no APISIX IC. Requer criação de ApisixPluginConfig por ingress. Valor precisa conversão: Nm → N*1048576 bytes; '0' = ilimitado.,
nginx,nginx.ingress.kubernetes.io/proxy-body-size,staging-234557__cluster-staging,insights,ai-platform-litellm,100m,Tamanho máximo do body da requisição,client-control,ApisixPluginConfig com plugin client-control: max_body_size (valor em bytes),Parcial - requer ajuste,Não há annotation equivalente no APISIX IC. Requer criação de ApisixPluginConfig por ingress. Valor precisa conversão: Nm → N*1048576 bytes; '0' = ilimitado.,
nginx,nginx.ingress.kubernetes.io/proxy-body-size,staging-234557__cluster-staging,rdsm,rdsm-web-api,32m,Tamanho máximo do body da requisição,client-control,ApisixPluginConfig com plugin client-control: max_body_size (valor em bytes),Parcial - requer ajuste,Não há annotation equivalente no APISIX IC. Requer criação de ApisixPluginConfig por ingress. Valor precisa conversão: Nm → N*1048576 bytes; '0' = ilimitado.,
nginx,nginx.ingress.kubernetes.io/proxy-body-size,staging-234557__cluster-staging,leadgen,event-harbor,1m,Tamanho máximo do body da requisição,client-control,ApisixPluginConfig com plugin client-control: max_body_size (valor em bytes),Parcial - requer ajuste,Não há annotation equivalente no APISIX IC. Requer criação de ApisixPluginConfig por ingress. Valor precisa conversão: Nm → N*1048576 bytes; '0' = ilimitado.,
nginx,nginx.ingress.kubernetes.io/proxy-body-size,staging-234557__cluster-staging,leadgen,webpusher,1m,Tamanho máximo do body da requisição,client-control,ApisixPluginConfig com plugin client-control: max_body_size (valor em bytes),Parcial - requer ajuste,Não há annotation equivalente no APISIX IC. Requer criação de ApisixPluginConfig por ingress. Valor precisa conversão: Nm → N*1048576 bytes; '0' = ilimitado.,
nginx,nginx.ingress.kubernetes.io/proxy-body-size,staging-234557__cluster-staging,platform,schema-api-internal,4m,Tamanho máximo do body da requisição,client-control,ApisixPluginConfig com plugin client-control: max_body_size (valor em bytes),Parcial - requer ajuste,Não há annotation equivalente no APISIX IC. Requer criação de ApisixPluginConfig por ingress. Valor precisa conversão: Nm → N*1048576 bytes; '0' = ilimitado.,
nginx,nginx.ingress.kubernetes.io/proxy-body-size,staging-234557__cluster-staging,kafka,dashboard-kafka-staging,512m,Tamanho máximo do body da requisição,client-control,ApisixPluginConfig com plugin client-control: max_body_size (valor em bytes),Parcial - requer ajuste,Não há annotation equivalente no APISIX IC. Requer criação de ApisixPluginConfig por ingress. Valor precisa conversão: Nm → N*1048576 bytes; '0' = ilimitado.,
nginx,nginx.ingress.kubernetes.io/proxy-body-size,staging-234557__cluster-staging,rdsm,web,16m,Tamanho máximo do body da requisição,client-control,ApisixPluginConfig com plugin client-control: max_body_size (valor em bytes),Parcial - requer ajuste,Não há annotation equivalente no APISIX IC. Requer criação de ApisixPluginConfig por ingress. Valor precisa conversão: Nm → N*1048576 bytes; '0' = ilimitado.,
nginx,nginx.ingress.kubernetes.io/proxy-read-timeout,production-230322__cluster-production,accounts-auth,a3s-api-internal,600,Timeout de leitura do backend,configuração do upstream,upstream: read_timeout,Completo,Configurar no objeto Upstream do APISIX.,
nginx,nginx.ingress.kubernetes.io/proxy-read-timeout,production-230322__cluster-production,pope,sidekiq-dashboard,300,Timeout de leitura do backend,configuração do upstream,upstream: read_timeout,Completo,Configurar no objeto Upstream do APISIX.,
nginx,nginx.ingress.kubernetes.io/proxy-read-timeout,rd-accounts-prd-01__services-gke-usc1-accounts-prd-01,accounts-auth,a3s-api-internal,600,Timeout de leitura do backend,configuração do upstream,upstream: read_timeout,Completo,Configurar no objeto Upstream do APISIX.,
nginx,nginx.ingress.kubernetes.io/proxy-read-timeout,rd-analytics-prd-01__gke-usc1-analytics-prd-01,insights,inngest-public,3600,Timeout de leitura do backend,configuração do upstream,upstream: read_timeout,Completo,Configurar no objeto Upstream do APISIX.,
nginx,nginx.ingress.kubernetes.io/proxy-read-timeout,rd-contactmgmt-prd-01__es-cm-ent-gke-usc1-prd-01,elasticsearch,kibana-es-cm-ent-01,15600,Timeout de leitura do backend,configuração do upstream,upstream: read_timeout,Completo,Configurar no objeto Upstream do APISIX.,
nginx,nginx.ingress.kubernetes.io/proxy-read-timeout,rd-contactmgmt-prd-01__es-cm-etl-gke-usc1-prd-01,elasticsearch,kibana-es-cm-etl-01,15600,Timeout de leitura do backend,configuração do upstream,upstream: read_timeout,Completo,Configurar no objeto Upstream do APISIX.,
nginx,nginx.ingress.kubernetes.io/proxy-read-timeout,rd-contactmgmt-prd-01__es-cm-midmarket-01-gke-usc1-prd-01,elasticsearch,kibana-es-cm-usc1-prd-midmarket-01,15600,Timeout de leitura do backend,configuração do upstream,upstream: read_timeout,Completo,Configurar no objeto Upstream do APISIX.,
nginx,nginx.ingress.kubernetes.io/proxy-read-timeout,rd-contactmgmt-prd-01__es-cm-pro-gke-usc1-prd-03,elasticsearch,kibana-es-cm-pro-03,15600,Timeout de leitura do backend,configuração do upstream,upstream: read_timeout,Completo,Configurar no objeto Upstream do APISIX.,
nginx,nginx.ingress.kubernetes.io/proxy-read-timeout,rd-contactmgmt-prd-01__es-cm-pro-gke-usc1-prd-04,elasticsearch,kibana-es-cm-pro-04,15600,Timeout de leitura do backend,configuração do upstream,upstream: read_timeout,Completo,Configurar no objeto Upstream do APISIX.,
nginx,nginx.ingress.kubernetes.io/proxy-read-timeout,rd-contactmgmt-prd-01__es-cm-pro-gke-usc1-prd-05,elasticsearch,kibana-es-cm-pro-05,15600,Timeout de leitura do backend,configuração do upstream,upstream: read_timeout,Completo,Configurar no objeto Upstream do APISIX.,
nginx,nginx.ingress.kubernetes.io/proxy-read-timeout,rd-contactmgmt-prd-01__es-cm-pro-gke-usc1-prd-06,elasticsearch,kibana-es-cm-pro-06,15600,Timeout de leitura do backend,configuração do upstream,upstream: read_timeout,Completo,Configurar no objeto Upstream do APISIX.,
nginx,nginx.ingress.kubernetes.io/proxy-read-timeout,rd-contactmgmt-prd-01__esautocomp-gke-usc1-contactmgmt-prd-01,elasticsearch,kibana,15600,Timeout de leitura do backend,configuração do upstream,upstream: read_timeout,Completo,Configurar no objeto Upstream do APISIX.,
nginx,nginx.ingress.kubernetes.io/proxy-read-timeout,rd-contactmgmt-prd-01__esleadscor-gke-usc1-contactmgmt-prd-01,default,kibana-es-leadscoring,15600,Timeout de leitura do backend,configuração do upstream,upstream: read_timeout,Completo,Configurar no objeto Upstream do APISIX.,
nginx,nginx.ingress.kubernetes.io/proxy-read-timeout,rd-contactmgmt-prd-01__kafkacdc-gke-usc1-contactmgmt-prd-01,migrator,cdc-migrator-web,15600,Timeout de leitura do backend,configuração do upstream,upstream: read_timeout,Completo,Configurar no objeto Upstream do APISIX.,
nginx,nginx.ingress.kubernetes.io/proxy-read-timeout,rd-contactmgmt-prd-01__kafkacdc-gke-usc1-contactmgmt-prd-01,kafka,kafka-dashboard,15600,Timeout de leitura do backend,configuração do upstream,upstream: read_timeout,Completo,Configurar no objeto Upstream do APISIX.,
nginx,nginx.ingress.kubernetes.io/proxy-read-timeout,rd-contactmgmt-prd-01__kafkacdc-gke-usc1-contactmgmt-prd-01,kafka,migrador,15600,Timeout de leitura do backend,configuração do upstream,upstream: read_timeout,Completo,Configurar no objeto Upstream do APISIX.,
nginx,nginx.ingress.kubernetes.io/proxy-read-timeout,rd-contactmgmt-prd-01__services-gke-usc1-contactmgmt-prd-01,timescaledb,ingress-rdmetrics,15600,Timeout de leitura do backend,configuração do upstream,upstream: read_timeout,Completo,Configurar no objeto Upstream do APISIX.,
nginx,nginx.ingress.kubernetes.io/proxy-read-timeout,rd-contactmgmt-prd-01__services-gke-usc1-contactmgmt-prd-01,elasticsearch,kibana-es-benchmark,15600,Timeout de leitura do backend,configuração do upstream,upstream: read_timeout,Completo,Configurar no objeto Upstream do APISIX.,
nginx,nginx.ingress.kubernetes.io/proxy-read-timeout,rd-devexp-prd-01__services-gke-usc1-devexp-prd-01,devexp,backstage-git-api,600,Timeout de leitura do backend,configuração do upstream,upstream: read_timeout,Completo,Configurar no objeto Upstream do APISIX.,
nginx,nginx.ingress.kubernetes.io/proxy-read-timeout,rd-devexp-prd-01__services-gke-usc1-devexp-prd-01,synthetics,synthetics-pre-prod,300,Timeout de leitura do backend,configuração do upstream,upstream: read_timeout,Completo,Configurar no objeto Upstream do APISIX.,
nginx,nginx.ingress.kubernetes.io/proxy-read-timeout,rd-devexp-prd-01__services-gke-usc1-devexp-prd-01,pope,sidekiq-dashboard,300,Timeout de leitura do backend,configuração do upstream,upstream: read_timeout,Completo,Configurar no objeto Upstream do APISIX.,
nginx,nginx.ingress.kubernetes.io/proxy-read-timeout,rd-devops__rd-devops,internaltools,synthetics-app-auth,15600,Timeout de leitura do backend,configuração do upstream,upstream: read_timeout,Completo,Configurar no objeto Upstream do APISIX.,
nginx,nginx.ingress.kubernetes.io/proxy-read-timeout,rd-email-prd-01__services-gke-usc1-email-prd-01,email,email-validator,600,Timeout de leitura do backend,configuração do upstream,upstream: read_timeout,Completo,Configurar no objeto Upstream do APISIX.,
nginx,nginx.ingress.kubernetes.io/proxy-read-timeout,rd-infosec-prd-01__services-gke-usc1-infosec-prd-01,defectdojo,defectdojo,1800,Timeout de leitura do backend,configuração do upstream,upstream: read_timeout,Completo,Configurar no objeto Upstream do APISIX.,
nginx,nginx.ingress.kubernetes.io/proxy-read-timeout,rd-platform-stg-01__services-gke-usc1-platform-stg-01,accounts-auth,a3s-api,600,Timeout de leitura do backend,configuração do upstream,upstream: read_timeout,Completo,Configurar no objeto Upstream do APISIX.,
nginx,nginx.ingress.kubernetes.io/proxy-read-timeout,rd-platform-stg-01__services-gke-usc1-platform-stg-01,dev-center-backend,dev-center-api-ingress,60,Timeout de leitura do backend,configuração do upstream,upstream: read_timeout,Completo,Configurar no objeto Upstream do APISIX.,
nginx,nginx.ingress.kubernetes.io/proxy-read-timeout,rd-platform-stg-01__services-gke-usc1-platform-stg-01,dev-center-backend,dev-center-backend-ingress,300,Timeout de leitura do backend,configuração do upstream,upstream: read_timeout,Completo,Configurar no objeto Upstream do APISIX.,
nginx,nginx.ingress.kubernetes.io/proxy-read-timeout,rd-rdsm-prd-01__services-gke-usc1-rdsm-prd-01,core,holmes,300,Timeout de leitura do backend,configuração do upstream,upstream: read_timeout,Completo,Configurar no objeto Upstream do APISIX.,
nginx,nginx.ingress.kubernetes.io/proxy-read-timeout,rd-rdsm-prd-01__services-gke-usc1-rdsm-prd-01,core,ipconfig,15600,Timeout de leitura do backend,configuração do upstream,upstream: read_timeout,Completo,Configurar no objeto Upstream do APISIX.,
nginx,nginx.ingress.kubernetes.io/proxy-read-timeout,rd-rdsm-prd-01__services-gke-usc1-rdsm-prd-01,core,ipconfig-health-check,15600,Timeout de leitura do backend,configuração do upstream,upstream: read_timeout,Completo,Configurar no objeto Upstream do APISIX.,
nginx,nginx.ingress.kubernetes.io/proxy-read-timeout,rd-rdsm-prd-01__services-gke-usc1-rdsm-prd-01,core,ipconfig-internal,15600,Timeout de leitura do backend,configuração do upstream,upstream: read_timeout,Completo,Configurar no objeto Upstream do APISIX.,
nginx,nginx.ingress.kubernetes.io/proxy-read-timeout,rd-rdsm-prd-01__services-gke-usc1-rdsm-prd-01,core,neek-api,300,Timeout de leitura do backend,configuração do upstream,upstream: read_timeout,Completo,Configurar no objeto Upstream do APISIX.,
nginx,nginx.ingress.kubernetes.io/proxy-read-timeout,rd-rdsm-prd-01__services-gke-usc1-rdsm-prd-01,rdsm,rdsm-email-validator,600,Timeout de leitura do backend,configuração do upstream,upstream: read_timeout,Completo,Configurar no objeto Upstream do APISIX.,
nginx,nginx.ingress.kubernetes.io/proxy-read-timeout,rd-rdsm-prd-01__services-gke-usc1-rdsm-prd-01,moteam,pipedrive,15600,Timeout de leitura do backend,configuração do upstream,upstream: read_timeout,Completo,Configurar no objeto Upstream do APISIX.,
nginx,nginx.ingress.kubernetes.io/proxy-read-timeout,rd-rdsm-prd-01__services-gke-usc1-rdsm-prd-01,elasticsearch-leadgen,es-leadgen-prd-01,600,Timeout de leitura do backend,configuração do upstream,upstream: read_timeout,Completo,Configurar no objeto Upstream do APISIX.,
nginx,nginx.ingress.kubernetes.io/proxy-read-timeout,rd-rdsm-prd-01__services-gke-usc1-rdsm-prd-01,elasticsearch-leadgen,kibana-es-leadgen-prd-01,15600,Timeout de leitura do backend,configuração do upstream,upstream: read_timeout,Completo,Configurar no objeto Upstream do APISIX.,
nginx,nginx.ingress.kubernetes.io/proxy-read-timeout,rd-sre-stg-01__gke-usc1-rd-sre-stg-01,accounts-auth,a3s-api,600,Timeout de leitura do backend,configuração do upstream,upstream: read_timeout,Completo,Configurar no objeto Upstream do APISIX.,
nginx,nginx.ingress.kubernetes.io/proxy-read-timeout,rd-sre-stg-01__gke-usc1-rd-sre-stg-01,dev-center-backend,dev-center-api-ingress,60,Timeout de leitura do backend,configuração do upstream,upstream: read_timeout,Completo,Configurar no objeto Upstream do APISIX.,
nginx,nginx.ingress.kubernetes.io/proxy-read-timeout,rd-sre-stg-01__gke-usc1-rd-sre-stg-01,dev-center-backend,dev-center-backend-ingress,300,Timeout de leitura do backend,configuração do upstream,upstream: read_timeout,Completo,Configurar no objeto Upstream do APISIX.,
nginx,nginx.ingress.kubernetes.io/proxy-read-timeout,staging-234557__cluster-staging,attract,es-staging-http,600,Timeout de leitura do backend,configuração do upstream,upstream: read_timeout,Completo,Configurar no objeto Upstream do APISIX.,
nginx,nginx.ingress.kubernetes.io/proxy-read-timeout,staging-234557__cluster-staging,attract,kibana-es-staging,15600,Timeout de leitura do backend,configuração do upstream,upstream: read_timeout,Completo,Configurar no objeto Upstream do APISIX.,
nginx,nginx.ingress.kubernetes.io/proxy-read-timeout,staging-234557__cluster-staging,elasticsearch,kibana-es-cm-staging,15600,Timeout de leitura do backend,configuração do upstream,upstream: read_timeout,Completo,Configurar no objeto Upstream do APISIX.,
nginx,nginx.ingress.kubernetes.io/proxy-read-timeout,staging-234557__cluster-staging,email,email-validator,600,Timeout de leitura do backend,configuração do upstream,upstream: read_timeout,Completo,Configurar no objeto Upstream do APISIX.,
nginx,nginx.ingress.kubernetes.io/proxy-read-timeout,staging-234557__cluster-staging,email,ipconfig,15600,Timeout de leitura do backend,configuração do upstream,upstream: read_timeout,Completo,Configurar no objeto Upstream do APISIX.,
nginx,nginx.ingress.kubernetes.io/proxy-read-timeout,staging-234557__cluster-staging,rdsm,rdsm-email-validator,600,Timeout de leitura do backend,configuração do upstream,upstream: read_timeout,Completo,Configurar no objeto Upstream do APISIX.,
nginx,nginx.ingress.kubernetes.io/proxy-read-timeout,staging-234557__cluster-staging,devexp,backstage-entities-api,600,Timeout de leitura do backend,configuração do upstream,upstream: read_timeout,Completo,Configurar no objeto Upstream do APISIX.,
nginx,nginx.ingress.kubernetes.io/proxy-read-timeout,staging-234557__cluster-staging,devexp,backstage-git-api,600,Timeout de leitura do backend,configuração do upstream,upstream: read_timeout,Completo,Configurar no objeto Upstream do APISIX.,
nginx,nginx.ingress.kubernetes.io/proxy-read-timeout,staging-234557__cluster-staging,insights,marketing-copilot,3600,Timeout de leitura do backend,configuração do upstream,upstream: read_timeout,Completo,Configurar no objeto Upstream do APISIX.,
nginx,nginx.ingress.kubernetes.io/proxy-read-timeout,staging-234557__cluster-staging,insights,inngest-public,3600,Timeout de leitura do backend,configuração do upstream,upstream: read_timeout,Completo,Configurar no objeto Upstream do APISIX.,
nginx,nginx.ingress.kubernetes.io/proxy-read-timeout,staging-234557__cluster-staging,kafka,dashboard-kafka-staging,15600,Timeout de leitura do backend,configuração do upstream,upstream: read_timeout,Completo,Configurar no objeto Upstream do APISIX.,
nginx,nginx.ingress.kubernetes.io/proxy-send-timeout,production-230322__cluster-production,accounts-auth,a3s-api-internal,600,Timeout de envio para o backend,configuração do upstream,upstream: send_timeout,Completo,,
nginx,nginx.ingress.kubernetes.io/proxy-send-timeout,production-230322__cluster-production,pope,sidekiq-dashboard,300,Timeout de envio para o backend,configuração do upstream,upstream: send_timeout,Completo,,
nginx,nginx.ingress.kubernetes.io/proxy-send-timeout,rd-accounts-prd-01__services-gke-usc1-accounts-prd-01,accounts-auth,a3s-api-internal,600,Timeout de envio para o backend,configuração do upstream,upstream: send_timeout,Completo,,
nginx,nginx.ingress.kubernetes.io/proxy-send-timeout,rd-analytics-prd-01__gke-usc1-analytics-prd-01,insights,inngest-public,3600,Timeout de envio para o backend,configuração do upstream,upstream: send_timeout,Completo,,
nginx,nginx.ingress.kubernetes.io/proxy-send-timeout,rd-contactmgmt-prd-01__es-cm-ent-gke-usc1-prd-01,elasticsearch,kibana-es-cm-ent-01,15600,Timeout de envio para o backend,configuração do upstream,upstream: send_timeout,Completo,,
nginx,nginx.ingress.kubernetes.io/proxy-send-timeout,rd-contactmgmt-prd-01__es-cm-etl-gke-usc1-prd-01,elasticsearch,kibana-es-cm-etl-01,15600,Timeout de envio para o backend,configuração do upstream,upstream: send_timeout,Completo,,
nginx,nginx.ingress.kubernetes.io/proxy-send-timeout,rd-contactmgmt-prd-01__es-cm-midmarket-01-gke-usc1-prd-01,elasticsearch,kibana-es-cm-usc1-prd-midmarket-01,15600,Timeout de envio para o backend,configuração do upstream,upstream: send_timeout,Completo,,
nginx,nginx.ingress.kubernetes.io/proxy-send-timeout,rd-contactmgmt-prd-01__es-cm-pro-gke-usc1-prd-03,elasticsearch,kibana-es-cm-pro-03,15600,Timeout de envio para o backend,configuração do upstream,upstream: send_timeout,Completo,,
nginx,nginx.ingress.kubernetes.io/proxy-send-timeout,rd-contactmgmt-prd-01__es-cm-pro-gke-usc1-prd-04,elasticsearch,kibana-es-cm-pro-04,15600,Timeout de envio para o backend,configuração do upstream,upstream: send_timeout,Completo,,
nginx,nginx.ingress.kubernetes.io/proxy-send-timeout,rd-contactmgmt-prd-01__es-cm-pro-gke-usc1-prd-05,elasticsearch,kibana-es-cm-pro-05,15600,Timeout de envio para o backend,configuração do upstream,upstream: send_timeout,Completo,,
nginx,nginx.ingress.kubernetes.io/proxy-send-timeout,rd-contactmgmt-prd-01__es-cm-pro-gke-usc1-prd-06,elasticsearch,kibana-es-cm-pro-06,15600,Timeout de envio para o backend,configuração do upstream,upstream: send_timeout,Completo,,
nginx,nginx.ingress.kubernetes.io/proxy-send-timeout,rd-contactmgmt-prd-01__esautocomp-gke-usc1-contactmgmt-prd-01,elasticsearch,kibana,15600,Timeout de envio para o backend,configuração do upstream,upstream: send_timeout,Completo,,
nginx,nginx.ingress.kubernetes.io/proxy-send-timeout,rd-contactmgmt-prd-01__esleadscor-gke-usc1-contactmgmt-prd-01,default,kibana-es-leadscoring,15600,Timeout de envio para o backend,configuração do upstream,upstream: send_timeout,Completo,,
nginx,nginx.ingress.kubernetes.io/proxy-send-timeout,rd-contactmgmt-prd-01__kafkacdc-gke-usc1-contactmgmt-prd-01,migrator,cdc-migrator-web,15600,Timeout de envio para o backend,configuração do upstream,upstream: send_timeout,Completo,,
nginx,nginx.ingress.kubernetes.io/proxy-send-timeout,rd-contactmgmt-prd-01__kafkacdc-gke-usc1-contactmgmt-prd-01,kafka,kafka-dashboard,15600,Timeout de envio para o backend,configuração do upstream,upstream: send_timeout,Completo,,
nginx,nginx.ingress.kubernetes.io/proxy-send-timeout,rd-contactmgmt-prd-01__kafkacdc-gke-usc1-contactmgmt-prd-01,kafka,migrador,15600,Timeout de envio para o backend,configuração do upstream,upstream: send_timeout,Completo,,
nginx,nginx.ingress.kubernetes.io/proxy-send-timeout,rd-contactmgmt-prd-01__services-gke-usc1-contactmgmt-prd-01,timescaledb,ingress-rdmetrics,15600,Timeout de envio para o backend,configuração do upstream,upstream: send_timeout,Completo,,
nginx,nginx.ingress.kubernetes.io/proxy-send-timeout,rd-contactmgmt-prd-01__services-gke-usc1-contactmgmt-prd-01,elasticsearch,kibana-es-benchmark,15600,Timeout de envio para o backend,configuração do upstream,upstream: send_timeout,Completo,,
nginx,nginx.ingress.kubernetes.io/proxy-send-timeout,rd-devexp-prd-01__services-gke-usc1-devexp-prd-01,devexp,backstage-git-api,600,Timeout de envio para o backend,configuração do upstream,upstream: send_timeout,Completo,,
nginx,nginx.ingress.kubernetes.io/proxy-send-timeout,rd-devexp-prd-01__services-gke-usc1-devexp-prd-01,synthetics,synthetics-pre-prod,300,Timeout de envio para o backend,configuração do upstream,upstream: send_timeout,Completo,,
nginx,nginx.ingress.kubernetes.io/proxy-send-timeout,rd-devexp-prd-01__services-gke-usc1-devexp-prd-01,pope,sidekiq-dashboard,300,Timeout de envio para o backend,configuração do upstream,upstream: send_timeout,Completo,,
nginx,nginx.ingress.kubernetes.io/proxy-send-timeout,rd-devops__rd-devops,internaltools,synthetics-app-auth,15600,Timeout de envio para o backend,configuração do upstream,upstream: send_timeout,Completo,,
nginx,nginx.ingress.kubernetes.io/proxy-send-timeout,rd-email-prd-01__services-gke-usc1-email-prd-01,email,email-validator,600,Timeout de envio para o backend,configuração do upstream,upstream: send_timeout,Completo,,
nginx,nginx.ingress.kubernetes.io/proxy-send-timeout,rd-infosec-prd-01__services-gke-usc1-infosec-prd-01,defectdojo,defectdojo,1800,Timeout de envio para o backend,configuração do upstream,upstream: send_timeout,Completo,,
nginx,nginx.ingress.kubernetes.io/proxy-send-timeout,rd-platform-stg-01__services-gke-usc1-platform-stg-01,accounts-auth,a3s-api,600,Timeout de envio para o backend,configuração do upstream,upstream: send_timeout,Completo,,
nginx,nginx.ingress.kubernetes.io/proxy-send-timeout,rd-platform-stg-01__services-gke-usc1-platform-stg-01,dev-center-backend,dev-center-api-ingress,60,Timeout de envio para o backend,configuração do upstream,upstream: send_timeout,Completo,,
nginx,nginx.ingress.kubernetes.io/proxy-send-timeout,rd-platform-stg-01__services-gke-usc1-platform-stg-01,dev-center-backend,dev-center-backend-ingress,300,Timeout de envio para o backend,configuração do upstream,upstream: send_timeout,Completo,,
nginx,nginx.ingress.kubernetes.io/proxy-send-timeout,rd-rdsm-prd-01__services-gke-usc1-rdsm-prd-01,core,holmes,300,Timeout de envio para o backend,configuração do upstream,upstream: send_timeout,Completo,,
nginx,nginx.ingress.kubernetes.io/proxy-send-timeout,rd-rdsm-prd-01__services-gke-usc1-rdsm-prd-01,core,ipconfig,15600,Timeout de envio para o backend,configuração do upstream,upstream: send_timeout,Completo,,
nginx,nginx.ingress.kubernetes.io/proxy-send-timeout,rd-rdsm-prd-01__services-gke-usc1-rdsm-prd-01,core,ipconfig-health-check,15600,Timeout de envio para o backend,configuração do upstream,upstream: send_timeout,Completo,,
nginx,nginx.ingress.kubernetes.io/proxy-send-timeout,rd-rdsm-prd-01__services-gke-usc1-rdsm-prd-01,core,ipconfig-internal,15600,Timeout de envio para o backend,configuração do upstream,upstream: send_timeout,Completo,,
nginx,nginx.ingress.kubernetes.io/proxy-send-timeout,rd-rdsm-prd-01__services-gke-usc1-rdsm-prd-01,core,neek-api,300,Timeout de envio para o backend,configuração do upstream,upstream: send_timeout,Completo,,
nginx,nginx.ingress.kubernetes.io/proxy-send-timeout,rd-rdsm-prd-01__services-gke-usc1-rdsm-prd-01,rdsm,rdsm-email-validator,600,Timeout de envio para o backend,configuração do upstream,upstream: send_timeout,Completo,,
nginx,nginx.ingress.kubernetes.io/proxy-send-timeout,rd-rdsm-prd-01__services-gke-usc1-rdsm-prd-01,moteam,pipedrive,15600,Timeout de envio para o backend,configuração do upstream,upstream: send_timeout,Completo,,
nginx,nginx.ingress.kubernetes.io/proxy-send-timeout,rd-rdsm-prd-01__services-gke-usc1-rdsm-prd-01,elasticsearch-leadgen,es-leadgen-prd-01,600,Timeout de envio para o backend,configuração do upstream,upstream: send_timeout,Completo,,
nginx,nginx.ingress.kubernetes.io/proxy-send-timeout,rd-rdsm-prd-01__services-gke-usc1-rdsm-prd-01,elasticsearch-leadgen,kibana-es-leadgen-prd-01,15600,Timeout de envio para o backend,configuração do upstream,upstream: send_timeout,Completo,,
nginx,nginx.ingress.kubernetes.io/proxy-send-timeout,rd-sre-stg-01__gke-usc1-rd-sre-stg-01,accounts-auth,a3s-api,600,Timeout de envio para o backend,configuração do upstream,upstream: send_timeout,Completo,,
nginx,nginx.ingress.kubernetes.io/proxy-send-timeout,rd-sre-stg-01__gke-usc1-rd-sre-stg-01,dev-center-backend,dev-center-api-ingress,60,Timeout de envio para o backend,configuração do upstream,upstream: send_timeout,Completo,,
nginx,nginx.ingress.kubernetes.io/proxy-send-timeout,rd-sre-stg-01__gke-usc1-rd-sre-stg-01,dev-center-backend,dev-center-backend-ingress,300,Timeout de envio para o backend,configuração do upstream,upstream: send_timeout,Completo,,
nginx,nginx.ingress.kubernetes.io/proxy-send-timeout,staging-234557__cluster-staging,attract,es-staging-http,600,Timeout de envio para o backend,configuração do upstream,upstream: send_timeout,Completo,,
nginx,nginx.ingress.kubernetes.io/proxy-send-timeout,staging-234557__cluster-staging,attract,kibana-es-staging,15600,Timeout de envio para o backend,configuração do upstream,upstream: send_timeout,Completo,,
nginx,nginx.ingress.kubernetes.io/proxy-send-timeout,staging-234557__cluster-staging,elasticsearch,kibana-es-cm-staging,15600,Timeout de envio para o backend,configuração do upstream,upstream: send_timeout,Completo,,
nginx,nginx.ingress.kubernetes.io/proxy-send-timeout,staging-234557__cluster-staging,email,email-validator,600,Timeout de envio para o backend,configuração do upstream,upstream: send_timeout,Completo,,
nginx,nginx.ingress.kubernetes.io/proxy-send-timeout,staging-234557__cluster-staging,email,ipconfig,15600,Timeout de envio para o backend,configuração do upstream,upstream: send_timeout,Completo,,
nginx,nginx.ingress.kubernetes.io/proxy-send-timeout,staging-234557__cluster-staging,rdsm,rdsm-email-validator,600,Timeout de envio para o backend,configuração do upstream,upstream: send_timeout,Completo,,
nginx,nginx.ingress.kubernetes.io/proxy-send-timeout,staging-234557__cluster-staging,devexp,backstage-entities-api,600,Timeout de envio para o backend,configuração do upstream,upstream: send_timeout,Completo,,
nginx,nginx.ingress.kubernetes.io/proxy-send-timeout,staging-234557__cluster-staging,devexp,backstage-git-api,600,Timeout de envio para o backend,configuração do upstream,upstream: send_timeout,Completo,,
nginx,nginx.ingress.kubernetes.io/proxy-send-timeout,staging-234557__cluster-staging,insights,marketing-copilot,3600,Timeout de envio para o backend,configuração do upstream,upstream: send_timeout,Completo,,
